id,name,label
322,"Tongue, calf, raw",0
15028,"Traditional confectionery, ""Nerikiri"" (""Gyuhi"" kneaded with colored bean paste, molded)  (cf. 15013 ""Gyuhi"")",1
11904,"Corn, sweet, white, canned, whole kernel, no salt added, solids and liquids",1
23031,"Beef, round, knuckle, tip side, steak, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",0
9291,"Plums, dried (prunes), uncooked",1
10956,"Pork, loin, leg cap steak, boneless, separable lean and fat, cooked, broiled",0
17025,"Lamb, domestic, loin, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",0
11_0003,"Egg, chicken, yolk, raw",0
14202,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated",1
1156,"Cheese, goat, hard type",0
11736,"Beet greens, cooked, boiled, drained, with salt",1
9504,"Apples, raw, fuji, with skin",1
14250,"Beverages, Amber, hard cider",1
13373,"Beef, chuck, arm pot roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",0
5182,"Turkey from whole, light meat, meat and skin, cooked, roasted",0
14219,"Beverages, coffee, instant, decaffeinated, prepared with water",1
23306,"Beef, Australian, imported, grass-fed, loin, top sirloin cap-off steak/roast, boneless, separable lean only, raw",0
521,"Danish pastry, butter ring",1
14048,"Beverages, FUZE, orange mango, fortified with vitamins A, C, E, B6",1
plant-based-21,Vegan Hazelnut Chocolate Praline Biscuit Share Bag,1
17271,"Veal, breast, whole, boneless, separable lean and fat, raw",0
14096,"Alcoholic beverage, wine, table, red",1
17326,"Lamb, Australian, imported, fresh, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, raw",0
17314,"Lamb, Australian, imported, fresh, rib chop/rack roast, frenched, bone-in, separable lean and fat, trimmed to 1/8"" fat, raw",0
6302,"Japanese wormwood, leaves, boiled",1
14226,"Beverages, OCEAN SPRAY, Light Cranberry and Raspberry Flavored Juice",1
1452,"Chicken, sausage",0
11978,"Peppers, ancho, dried",1
23360,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",0
8243,"Cereals ready-to-eat, GENERAL MILLS, HONEY NUT CLUSTERS",1
13983,"Beef, brisket, flat half, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",0
13320,"Beef, variety meats and by-products, brain, cooked, simmered",0
16011,"Beans, baked, canned, with pork and tomato sauce",1
984,Wheat rusk,1
17363,"Lamb, New Zealand, imported, chump, boneless, separable lean only, raw",0
754,"Cheese, Danish Blue, 50 % fidm.",0
11035,"Beef, dairy fattened steer, chuck roll, without subcutaneous fat, raw ",0
23184,"Beef, rib, back ribs, bone-in, separable lean only, trimmed to 0"" fat, select, cooked, braised",0
23442,"Beef, New Zealand, imported, variety meats and by-products, tongue, cooked, boiled",0
17325,"Lamb, Australian, imported, fresh, shoulder, arm, separable lean only,   trimmed to 1/8"" fat, cooked, braised",0
17324,"Lamb, Australian, imported, fresh, shoulder, arm, separable lean only, trimmed to 1/8"" fat, raw",0
17436,"Veal, foreshank, osso buco, separable lean and fat, cooked, braised",0
13331,"Beef, variety meats and by-products, pancreas, raw",0
plant-based-138,Vegan Mini Pink & White Mallows,1
24,"Barley groats, raw",1
8691,"Cereals, QUAKER, oatmeal, REAL MEDLEYS, summer berry, dry",1
17308,"Lamb, Australian, imported, fresh, leg, center slice, bone-in, separable lean only, trimmed to 1/8"" fat, raw",0
11795,"Leeks, (bulb and lower leaf-portion), cooked, boiled, drained, with salt",1
9111,"Grapefruit, raw, pink and red and white, all areas",1
6017,"Soybeans, immature*, frozen 
?*Syn. Green soybeans?",1
23509,"Beef, chuck, mock tender steak, separable lean only, trimmed to 0"" fat, all grades, cooked, broiled",0
9413,"Pears, raw, red anjou",1
17398,"Lamb, New Zealand, imported, loin chop, separable lean only, cooked, fast fried",0
20012,"Bulgur, dry",1
13428,"Beef, round, top round, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",0
5308,"Chicken, cornish game hens, meat and skin, cooked, roasted",0
1144,"Common wheat, instant Chinese noodles, dried by frying",1
15011,"Traditional confectionery, ""Karukan"" (white steamed cake made from rice flour, grated yam and sugar)",1
10926,"Pork, cured, ham with natural juices, slice, boneless, separable lean and fat, heated, pan-broil",0
11206,"Cucumber, peeled, raw",1
08_0043,"Woodapple, ripe, raw",1
1248,"Margarine, 30 % fat, vegetable fat",1
23130,"Beef, chuck, short ribs, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",0
6226,"Welsh onions, ""Nebuka-negi"" (large variety, blanching cultivation), leaves, raw",1
17010,"Lamb, domestic, foreshank, separable lean only, trimmed to 1/4"" fat, choice, cooked, braised",0
5649,"Ostrich, outside strip, raw",0
17234,"Lamb, domestic, leg, sirloin half, separable lean and fat, trimmed to 1/8"" fat, choice, raw",0
8642,"Cereals, QUAKER, Instant Oatmeal, Apple and Cinnamon, reduced sugar",1
15068,"Traditional confectionery, ""Morokoshi-rakugan"" (molded dry confectionary made from powdered adzuki bean paste and sugar)",1
1296,"Beef, mince, raw",0
774,"Cheese, firm, Samsoe, 30 % fidm.",0
20630,"Wheat flour, white (industrial), 10% protein, unbleached, enriched",1
11791,"Kale, frozen, cooked, boiled, drained, with salt",1
23599,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, all grades, raw",0
6127,"Gravy, unspecified type, dry",1
23466,"Beef, New Zealand, imported, rump centre, separable lean only, raw",0
5044,"Chicken, broilers or fryers, dark meat, meat only, cooked, fried",0
16315,"Beans, black, mature seeds, cooked, boiled, with salt",1
10858,"Pork, fresh, loin, top loin (chops), boneless, enhanced, separable lean only, cooked, pan-broiled",0
5132,"Chicken, stewing, dark meat, meat only, cooked, stewed",0
923,"Pork, ham, topside (M. Semimembranosus), lean, raw",0
10035,"Pork, fresh, loin, blade (roasts), bone-in, separable lean only, cooked, roasted",0
8675,"Cereals ready-to-eat, MALT-O-MEAL, OAT BLENDERS with honey & almonds",1
23394,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, cooked, grilled",0
11047,"Beef, dairy fattened steer, inside round, lean and fat, raw",0
5335,"Chicken, feet, boiled",0
6342,"Eggplant*, Japanese type, fruit, sautéed
?*Syn. Aubergine?",1
1189,KRAFT CHEEZ WHIZ LIGHT Pasteurized Process Cheese Product,0
23588,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, broiled",0
6326,"Bracken fern, fiddleheads, dried, raw",1
9226,"Papayas, raw",1
17318,"Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, raw",0
12014,"Seeds, pumpkin and squash seed kernels, dried",1
plant-based-137,Plant Based 16 Veggie Fingers,1
10120,"Pork, fresh, loin, blade (chops), bone-in, separable lean only, cooked, pan-fried",0
02_0013,"Green gram, split, boiled* (without salt)",1
8245,"Cereals ready-to-eat, GENERAL MILLS, OATMEAL CRISP, Hearty Raisin",1
647,"Tamarind, Indian date, raw",1
11059,"Beef, dairy fattened steer, fillet, lean, raw",0
08_0015,"Guava, green, raw",1
9320,"Strawberries, frozen, sweetened, sliced",1
5026,"Bacon, steaky bacon, diced, raw",0
16409,"Soybeans, mature seeds, cooked, boiled, with salt",1
13386,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",0
5102,"Chicken, broilers or fryers, wing, meat and skin, cooked, fried, flour",0
11024,"Beef, Japanese beef cattle, silver side, without subcutaneous fat, raw",0
plant-based-121,Vegan Falafels,1
1056,"Cream, sour, cultured",0
23037,"Beef, chuck, shoulder clod, shoulder top and center steaks, separable lean and fat, trimmed to 0"" fat, choice, raw",0
17396,"Lamb, New Zealand, imported, rack - fully frenched, separable lean only, cooked, fast roasted",0
17004,"Lamb, domestic, composite of trimmed retail cuts, separable lean only, trimmed to 1/4"" fat, choice, cooked",0
5053,"Chicken, broilers or fryers, back, meat only, raw",0
5195,"Turkey, all classes, wing, meat and skin, raw",0
403,"Soya milk, commercially prepared",1
773,"Cheese, firm, Elbo, 40 % fidm.",0
11567,"Turnips, frozen, cooked, boiled, drained, without salt",1
6349,"Garlic, bulb, sautéed",1
43273,"Cheese, cottage, with vegetables",0
23253,"Beef, top loin petite roast/filet, boneless, separable lean only, trimmed to 1/8"" fat, all grades, raw",0
13902,"Beef, round, top round, steak, separable lean and fat, trimmed to 1/8"" fat, prime, cooked, broiled",0
13323,"Beef, variety meats and by-products, kidneys, raw",0
11174,"Corn, sweet, yellow, canned, cream style, regular pack",1
23140,"Beef, chuck eye steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",0
10211,"Pork, fresh, loin, sirloin (chops), boneless, separable lean and fat, cooked, braised",0
06_0007,"Groundnuts/ Peanut, raw",1
13497,"Beef, ground, 70% lean meat / 30% fat, patty, cooked, broiled",0
11269,"Mushrooms, shiitake, cooked, without salt",1
11555,"Tomato products, canned, sauce, with herbs and cheese",1
14185,"Beverages, tea, Oolong, brewed",1
23423,"Beef, New Zealand, imported, variety meats and by-products, kidney, raw",0
17026,"Lamb, domestic, loin, separable lean only, trimmed to 1/4"" fat, choice, raw",0
22,"Blackberry, raw",1
6066,"Cucumber, fruit, pickles, salted pickles",1
23291,"Beef, top loin petite roast/filet, boneless, separable lean and fat, trimmed to 1/8"" fat, choice, raw",0
14616,"V8 SPLASH Juice Drinks, Orchard Blend",1
23409,"Beef, New Zealand, imported, eye round, separable lean only, raw",0
13908,"Beef, short loin, t-bone steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",0
23239,"Beef, loin, top sirloin petite roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",0
plant-based-216,Rice Milk,1
04_0001,"Agathi, raw",1
plant-based-128,Dairy Free & Vegan White Chocolate Snowman,1
11865,"Squash, winter, acorn, cooked, boiled, mashed, with salt",1
23456,"Beef, New Zealand, imported, eye round, separable lean and fat, cooked, slow roasted",0
11414,"Potato salad, home-prepared",1
17035,"Lamb, domestic, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/4"" fat, choice, raw",0
4536,"Oil, sheanut",1
11259,"Mountain yam, hawaii, cooked, steamed, without salt",1
23220,"Beef, ground, unspecified fat content, cooked",0
4657,"Oil, industrial, palm kernel (hydrogenated), confection fat, uses similar to 95 degree hard butter",1
10171,"Pork, cured, shoulder, blade roll, separable lean and fat, roasted",0
10175,"Pork, fresh, variety meats and by-products, tail, cooked, simmered",0
243,"Celeriac, celery root, raw",1
789,"Cheese, semihard, St. Paulin, 50 % fidm.",0
02_0004,"Black gram, split, dried, raw",1
5119,"Chicken, roasting, dark meat, meat only, raw",0
8113,"Cereals, farina, enriched, cooked with water, without salt",1
plant-based-225,Non-Dairy Option,1
17275,"Veal, breast, whole, boneless, separable lean only, cooked, braised",0
9272,"Pineapple, frozen, chunks, sweetened",1
11339,"Peppers, sweet, green, sauteed",1
11118,"Cabbage, kimchi",1
23377,"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",0
13478,"Beef, short loin, t-bone steak, bone-in, separable lean only, trimmed to 1/8"" fat, all grades, raw",0
1142,"Marmalade, strawberry",1
17192,"Lamb, variety meats and by-products, heart, cooked, braised",0
17048,"Lamb, domestic, shoulder, arm, separable lean only, trimmed to 1/4"" fat, choice, cooked, braised",0
11124,"Carrots, raw",1
5735,"Turkey, retail parts, wing, meat and skin, cooked, roasted",0
03_0030,"Tomato, green, raw",1
plant-based-102,Oat Based Vanilla Macchiato Plant Based Iced Coffee,1
15016,"Traditional confectionery, ""Kintsuba"" (red bean paste covered with dough, baked)",1
17029,"Lamb, domestic, rib, separable lean and fat, trimmed to 1/4"" fat, choice, raw",0
5705,"Turkey, whole, enhanced, meat only, roasted",0
7103,"Pineapple, candied ",1
20646,"Wheat flour, white (industrial), 15% protein, bleached, unenriched",1
10877,"Pork, cured, ham and water product, rump, bone-in, separable lean only, heated, roasted",0
4052,"Soybeans, soy milk, regular",1
17432,"Veal, external fat only, cooked",0
11394,"Potatoes, french fried, shoestring, salt added in processing, frozen, as purchased",1
986,"Plain cake, average values",1
19271,"Ice creams, strawberry",0
12163,"Seeds, pumpkin and squash seeds, whole, roasted, without salt",1
9435,"Guava nectar, canned, with added ascorbic acid",1
11150,"Chayote, fruit, cooked, boiled, drained, without salt",1
11202,"Lamb, loin, lean and fat, raw",0
48,"Squab (pigeon), flesh, raw",0
8627,"Cereals ready-to-eat, QUAKER, Natural Granola Apple Cranberry Almond",1
13808,"Beef, brisket, point half, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, braised",0
16132,"Tofu, salted and fermented (fuyu)",1
11658,Spinach souffle,1
13366,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0"" fat, select, cooked",0
11992,"Mushrooms, white, microwaved",1
13325,"Beef, variety meats and by-products, liver, raw",0
23250,"Beef, top loin petite roast, boneless, separable lean only, trimmed to 1/8"" fat, all grades, cooked, roasted",0
5310,"Chicken, cornish game hens, meat only, cooked, roasted",0
926,"Pork, thin belly, lean, approx. 2 mm rind, raw",0
11115,"Cabbage, savoy, cooked, boiled, drained, without salt",1
13479,"Beef, short loin, t-bone steak, bone-in, separable lean only, trimmed to 1/8"" fat, all grades, cooked, grilled",0
5304,"Turkey, mechanically deboned, from turkey frames, raw",0
17241,"Lamb, domestic, rib, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",0
1146,"Cheese, parmesan, shredded",0
7949,"Frankfurter, meat, heated",0
9057,"Boysenberries, frozen, unsweetened",1
9287,"Prickly pears, raw",1
7042,"Oranges, Valencia, straight fruit juice",1
15138,"Crustaceans, crab, alaska king, imitation, made from surimi",0
14149,"Beverages, Carbonated beverage, reduced sugar, cola, contains caffeine and sweeteners",1
6333,"Cabbage, common, head, sautéed",1
1143,"Cherry, canned in sugar",1
07_0018,Poppy seeds,1
15036,"Traditional confectionery, ""Monaka"" (glutinous rice wafers with red bean paste filling)",1
7909,"Luncheon meat, pork and chicken, minced, canned, includes SPAM Lite",0
9244,"Peaches, dehydrated (low-moisture), sulfured, uncooked",1
8192,"Cereals ready-to-eat, POST SELECTS Blueberry Morning",1
329,"Grape, raw",1
23614,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, choice, cooked, braised",0
6159,"Chicory, spears, raw",1
23273,"Beef, ribeye filet, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",0
11275,"Mustard spinach, (tendergreen), cooked, boiled, drained, without salt",1
1217,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce, fortified with vitamin D",0
plant-based-141,Vegan Margherita Pizza,1
1087,"Milk, nonfat, fluid, protein fortified, with added vitamin A and vitamin D (fat free and skim)",0
5623,"Emu, fan fillet, raw",0
11416,"Pumpkin flowers, raw",1
6212,"Carrot, regular (European type), root with skin, raw",1
13897,"Beef, round, top round, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, pan-fried",0
14204,"Beverages, coffee and cocoa, instant, decaffeinated, with whitener and low calorie sweetener",1
13922,"Beef, tenderloin, roast, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",0
23607,"Beef, short loin, top loin steak, separable lean only, trimmed to 1/8"" fat, all grades, raw",0
13924,"Beef, tenderloin, steak, separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled",0
9326,"Watermelon, raw",1
14287,"Beverages, Lemonade, powder",1
plant-based-118,Stork Vegan Baking Block,1
23374,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",0
23370,"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, choice, raw",0
6312,"Lettuce, head lettuce, crisp type, soil culture, head, raw",1
13390,"Beef, rib, large end (ribs 6-9), separable lean only, trimmed to 0"" fat, select, cooked, roasted",0
6291,"Bean sprouts, mung bean sprouts, raw",1
23371,"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, select, raw",0
43287,"Dove, cooked (includes squab)",0
10202,"Pork, fresh, loin, center rib (chops), boneless, separable lean only, cooked, pan-fried",0
23172,"Beef, plate steak, boneless, outside skirt, separable lean only, trimmed to 0"" fat, select, cooked, grilled",0
4692,"Margarine, regular, 80% fat, composite, tub, with salt, with added vitamin D",1
2012,"Spices, coriander leaf, dried",1
20422,"Cornmeal, degermed, unenriched, yellow",1
83,"Lobster, raw",0
13402,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",0
17351,"Veal, Australian, shank, hind, bone-in, separable lean only, raw",0
23222,"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",0
plant-based-140,Deliciously Vegan 4 Chocolate Orange Crispy Slices,1
7077,"Smoked link sausage, pork and beef, nonfat dry milk added",0
11009,"Artichokes, (globe or french), frozen, unprepared",1
13878,"Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",0
14407,"Orange-flavor drink, breakfast type, powder",1
11386,"Potatoes, scalloped, dry mix, unprepared",1
14555,"Water, bottled, generic",1
6053,"Leaf mustard, ""Karashina"", leaves, salted pickles",1
15047,"Traditional confectionery, ""Gokabo"" (roasted glutinous rice stick covered with roasted soy powder and sugar)",1
14431,"Cranberry juice cocktail, frozen concentrate, prepared with water",1
7926,"Salami, Italian, pork",0
5015,"Chicken, broilers or fryers, skin only, raw",0
17072,"Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean and fat, raw",0
14552,"Carbonated beverage, chocolate-flavored soda",1
23327,"Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",0
1236,"Ice cream, soft serve, chocolate",0
1227,"Cheese, dry white, queso seco",0
8261,"Cereals ready-to-eat, GENERAL MILLS, RAISIN NUT BRAN",1
11378,"Potatoes, mashed, dehydrated, flakes without milk, dry form",1
1304,"Bacon, sliced, raw",0
17108,"Veal, loin, separable lean only, cooked, braised",0
7004,"Sausage, Berliner, pork, beef",0
17014,"Lamb, domestic, leg, whole (shank and sirloin), separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",0
9223,"Tangerine juice, canned, sweetened",1
17360,"Lamb, New Zealand, imported, breast, separable lean only, raw",0
8594,"Cereals ready-to-eat, GENERAL MILLS, Chocolate CHEX",1
11831,"Potatoes, boiled, cooked in skin, flesh, with salt",1
7924,"Bratwurst, pork, beef and turkey, lite, smoked",0
9310,"Rhubarb, frozen, cooked, with sugar",1
23464,"Beef, New Zealand, imported, oyster blade, separable lean and fat, cooked, braised",0
5155,"Pheasant, breast, meat only, raw",0
4576,"Fat, goose",0
9106,"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, extra heavy syrup, solids and liquids",1
5692,"Chicken, dark meat, thigh, meat and skin, enhanced, cooked, roasted",0
5148,"Goose, domesticated, meat only, raw",0
14246,"Beverages, tea, green, instant, decaffeinated, lemon, unsweetened, fortified with vitamin C",1
1167,"Cheese, mexican, queso chihuahua",0
20061,"Rice flour, white, unenriched",1
23121,"Beef, chuck, mock tender steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",0
4053,"Oil, olive, salad or cooking",1
10017,"Pork, fresh, leg (ham), shank half, separable lean and fat, cooked, roasted",0
567,"Pastry, frangipani pastry",1
17046,"Lamb, domestic, shoulder, arm, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",0
42270,"Beverages, Orange juice drink",1
201,"Beef, meat, 5-10 % fat, raw",0
790,"Tomato, danish, ripe, raw",1
373,"Pork, thick belly with rind, raw",0
17194,"Veal, variety meats and by-products, heart, cooked, braised",0
23593,"Beef, round, bottom round, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, braised",0
23072,"Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0"" fat, choice, raw",0
43345,"Fruit-flavored drink, powder, with high vitamin C with other added vitamins, low calorie",1
8417,"Cereals, QUAKER, Instant Oatmeal, Banana Bread, dry",1
8068,"Cereals ready-to-eat, KELLOGG, KELLOGG'S CORN POPS",1
4659,"Oil, industrial, coconut, confection fat, typical basis for ice cream coatings",1
23319,"Beef, Australian, imported, Wagyu, loin, top loin steak/roast, boneless, separable lean and fat, Aust. marble score 4/5, raw",0
11483,"Squash, winter, acorn, cooked, baked, without salt",1
13894,"Beef, round, top round, steak, separable lean and fat, trimmed to 1/8"" fat, choice, raw",0
01_0013,"Rice, BR-11, parboiled, milled, raw",1
7028,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",0
4633,"Margarine-like, vegetable oil spread, 20% fat, with salt",1
23502,"USDA Commodity, beef, ground bulk/coarse ground, frozen, cooked",0
11621,"Drumstick pods, cooked, boiled, drained, without salt",1
plant-based-37,Plant Based Dairy Free Cheese Alternative ,1
11553,"Tomato products, canned, sauce, with onions",1
23498,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, select, cooked",0
1184,"Yogurt, vanilla or lemon flavor, nonfat milk, sweetened with low-calorie sweetener",0
06_0010,"Lotus seeds, dried",1
1052,"Cream, fluid, light whipping",0
9154,"Lemon juice, frozen, unsweetened, single strength",1
11909,"Corn, sweet, white, canned, vacuum pack, no salt added",1
13032,"Cheese, Emmental",0
14_0007,"Tea infusion (with sugar and milk powder, whole fat)",1
10297,"Mollusks, Japanese corbicula clam*, raw",0
15147,"Crustaceans, lobster, northern, raw",0
11758,"Carrots, canned, no salt added, solids and liquids",1
8031,"Cereals ready-to-eat, KELLOGG'S FROSTED MINI-WHEATS, Big Bite",1
04_0024,"Slender amaranth leaves, raw",1
11518,"Taro, raw",1
16074,"Lima beans, thin seeded (baby), mature seeds, raw",1
11153,"Pork, medium type breed, belly, lean and fat, raw",0
1094,"Milk, buttermilk, dried",0
506,"Caseinate, sodium, DAMIPRO RHV",0
12537,"Seeds, sunflower seed kernels, dry roasted, with salt added",1
14100,"Alcoholic Beverage, wine, table, red, Syrah",1
31021,"Potatoes, hash brown, refrigerated, unprepared",1
1061,"Cheese, American, nonfat or fat free",0
14293,"Lemonade, frozen concentrate, white, prepared with water",1
13903,"Beef, shoulder top blade steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",0
23447,"Beef, New Zealand, imported, bolar blade, separable lean and fat, raw",0
4590,"Fish oil, herring",0
plant-based-165,plant-based,1
11819,"Peppers, hot chili, red, raw",1
6354,"Broccoli, sprouts, raw",1
17045,"Lamb, domestic, shoulder, arm, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",0
16368,"Hyacinth beans, mature seeds, cooked, boiled, with salt",1
16125,Soy sauce made from hydrolyzed vegetable protein,1
4674,"Margarine-like spread, SMART BALANCE Light Buttery Spread",1
23000,"Beef, shoulder pot roast or steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",0
13931,"Beef, top sirloin, steak, separable lean and fat, trimmed to 1/8"" fat, choice, raw",0
667,"Ginger root, raw",1
14058,"Beverages, Whey protein powder isolate",1
10415,"Crustacean, whiteleg shrimp, raw",0
14150,"Beverages, Carbonated beverage, orange",1
16028,"Beans, kidney, all types, mature seeds, cooked, boiled, without salt",1
739,Yoghurt with pear and banana,0
03_0014,"Garlic, raw",1
4067,"Chickpeas*, mature seeds, whole, oil-roasted and salted
?*Syn. Garbanzo beans?",1
13901,"Beef, round, top round, separable lean and fat, trimmed to 1/8"" fat, prime, raw",0
14317,"Malted drink mix, chocolate, powder",1
6283,"Brussels sprouts, head, raw",1
17154,"Veal, Australian, separable fat, raw",0
480,"Linseeds, raw",1
14461,"Beverages, COCA-COLA, POWERADE, lemon-lime flavored, ready-to-drink",1
4078,"Soybeans, mature seeds, whole, yellow seed coats, roasted",1
15002,"Traditional confectionery, ""Amanatto, kidney beans"" (candied kidney beans)",1
10215,"Pork, fresh, loin, sirloin (chops), boneless, separable lean only, cooked, braised",0
11168,"Corn, sweet, yellow, cooked, boiled, drained, without salt",1
13347,"Beef, cured, corned beef, brisket, cooked",0
8129,"Cereals, oats, instant, fortified, with cinnamon and spice, prepared with water",1
2031,"Spices, pepper, red or cayenne",1
8007,"Mushrooms, tree ears, Cloud ear, dried, boiled",1
10988,"Pork, fresh, blade, (chops), boneless, separable lean and fat, cooked, broiled",0
11175,"Pork, ham, boneless",0
14119,"Beverages, Mixed vegetable and fruit juice drink, with added nutrients",1
1040,"Cheese, swiss",0
16007,"Beans, baked, canned, with beef",1
10283,"Mollusks, short-necked clam*, canned products, boiled in brine
?*Syn. baby-neck clam, Manila clam, Japanese littleneck?",0
11488,"Squash, winter, butternut, frozen, cooked, boiled, without salt",1
5062,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, raw",0
23481,"Beef, ground, 97% lean meat / 3% fat, crumbles, cooked, pan-browned",0
20466,"Semolina, unenriched",1
23462,"Beef, New Zealand, imported, hind shin, separable lean and fat, cooked, braised",0
10311,"Mollusks, giant ezo-scallop*, raw
?*Syn. common scallop, Japanese scallop?",0
11642,"Squash, summer, all varieties, cooked, boiled, drained, without salt",1
11129,"Pork, large type breed, belly, lean and fat, raw",0
16069,"Lentils, raw",1
6293,"Nalta jute*, stems and leaves, raw
?*Syn. Tossa jute?",1
8004,"Mushrooms, tree ears, Cloud ear fungus, dried, raw",1
274,"Sausage, salami",0
15144,"Crustaceans, crab, queen, raw",0
plant-based-81,Vegan Aquafaba Egg Substitue,1
9288,"Prunes, canned, heavy syrup pack, solids and liquids",1
11756,"Cardoon, cooked, boiled, drained, with salt",1
5666,"Ground turkey, 93% lean, 7% fat, pan-broiled crumbles",0
14376,"Beverages, tea, instant, lemon, diet",1
12015,"Eggs, hen, white, boiled",0
11053,"Beans, snap, green, cooked, boiled, drained, without salt",1
5358,"Chicken, broiler, rotisserie, BBQ, breast meat and skin",0
10349,"Mollusks, firefly squid, boiled",0
14353,"Beverages, tea, instant, decaffeinated, unsweetened",1
20045,"Rice, white, long-grain, regular, enriched, cooked",1
11446,"Seaweed, laver, raw",0
15087,"Pudding and chilled dessert, orange jelly",1
13035,"Cheese, cream",0
23254,"Beef, top loin petite roast/filet, boneless, separable lean only, trimmed to 1/8"" fat, choice, raw",0
11160,"Pork, medium type breed, outside ham, lean, raw",0
5123,"Chicken, stewing, meat and skin, raw",0
5337,"USDA Commodity, Chicken, canned, meat only, with water",0
43506,"Frozen novelties, ice cream type, chocolate or caramel covered, with nuts",0
38,"Chocolate, milk",0
11399,"Potato puffs, frozen, oven-heated",1
42231,"Oil, flaxseed, cold pressed",1
23003,"Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 1/8"" fat, select, raw",0
05_0006,"Sweet potato, Komola Sundori, orange flesh, raw",1
7109,"Papaya, ripe, raw",1
9316,"Strawberries, raw",1
14411,"Water, tap, drinking",1
7158,"Coconut, coconut milk",1
115,"Potato, raw",1
14259,"Beverages, OCEAN SPRAY, Light Cranberry, Concord Grape",1
23248,"Beef, top loin filet, boneless, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled",0
16394,"Peanuts, valencia, oil-roasted, without salt",1
09_0049,"Pomfret, Black, raw",0
11350,"Pokeberry shoots, (poke), raw",1
23648,"Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, choice, raw",0
13147,"Beef, rib, shortribs, separable lean and fat, choice, raw",0
plant-based-115,Plant Based Gingerbread Flavour Loaded Choc Slab,1
9067,"Cherries, sour, red, canned, extra heavy syrup pack, solids and liquids",1
17423,"Lamb, New Zealand, imported, tenderloin, separable lean and fat, raw",0
11082,"Beets, canned, regular pack, solids and liquids",1
plant-based-52,Non-Dairy & Vegan Choc Fudge Brownie Ice Cream Tub,1
17422,"Lamb, New Zealand, imported, tunnel-boned leg, chump off, shank off, separable lean and fat, raw",0
plant-based-124,Vegan Organic Authentic Tofu,1
